nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x ,Relbow_y,Rwrist_x,RWrist_y ,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y ,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y ,REye_x,REye_y,LEye_x,LEye_y ,REar_x,REar_y,LEar_x,Lear_y,class
0.28,0.11,0.28,0.16,0.26,0.16,0.26,0.21,0.26,0.25,0.29,0.16,0.3,0.22,0.29,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.26,0.29,0.34,0.28,0.41,0.27,0.11,0.28,0.11,0.27,0.11,0.29,0.12,1
0.28,0.11,0.28,0.16,0.26,0.16,0.26,0.21,0.26,0.25,0.29,0.16,0.3,0.21,0.29,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.27,0.11,0.28,0.11,0.27,0.11,0.29,0.12,1
0.28,0.11,0.28,0.16,0.26,0.16,0.26,0.21,0.26,0.25,0.29,0.16,0.3,0.21,0.29,0.24,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.11,0.28,0.11,0.27,0.11,0.29,0.12,1
0.28,0.11,0.28,0.16,0.26,0.16,0.26,0.21,0.26,0.25,0.3,0.16,0.31,0.21,0.29,0.24,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.11,0.29,0.11,0.27,0.11,0.29,0.11,1
0.28,0.11,0.28,0.16,0.26,0.16,0.26,0.21,0.26,0.25,0.3,0.16,0.31,0.21,0.29,0.24,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.11,0.29,0.11,0.27,0.11,0.29,0.11,1
0.28,0.11,0.28,0.16,0.26,0.15,0.26,0.21,0.26,0.25,0.3,0.16,0.31,0.21,0.29,0.23,0.27,0.25,0.26,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.11,0.27,0.11,0.29,0.11,1
0.28,0.11,0.28,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.16,0.31,0.21,0.29,0.23,0.27,0.25,0.26,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.27,0.11,0.29,0.11,1
0.28,0.11,0.28,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.16,0.31,0.21,0.29,0.23,0.27,0.25,0.26,0.34,0.26,0.4,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.27,0.11,0.29,0.11,1
0.28,0.11,0.28,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.16,0.31,0.21,0.29,0.23,0.27,0.25,0.26,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.27,0.11,0.29,0.11,1
0.28,0.11,0.28,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.29,0.23,0.27,0.25,0.26,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.27,0.11,0.29,0.11,1
0.29,0.11,0.28,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.29,0.23,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.28,0.11,0.28,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.29,0.23,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.28,0.11,0.28,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.29,0.23,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.28,0.11,0.28,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.29,0.24,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.29,0.1,0.28,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.3,0.21,0.29,0.24,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.28,0.1,0.28,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.3,0.21,0.29,0.24,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.28,0.1,0.28,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.29,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.28,0.1,0.28,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.29,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.28,0.1,0.28,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.29,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.27,0.11,0.29,0.11,1
0.28,0.1,0.28,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.29,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.27,0.11,0.29,0.11,1
0.28,0.1,0.28,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.29,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.27,0.11,0.29,0.11,1
0.28,0.1,0.28,0.15,0.27,0.15,0.26,0.2,0.26,0.25,0.3,0.15,0.31,0.21,0.29,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0,0,0.29,0.1,0.28,0.11,0.29,0.11,1
0.28,0.11,0.28,0.15,0.27,0.15,0.26,0.2,0.26,0.25,0.3,0.15,0.3,0.21,0.3,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.28,0.11,0.28,0.15,0.27,0.15,0.26,0.2,0.26,0.25,0.3,0.15,0.3,0.21,0.3,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.28,0.11,0.28,0.15,0.27,0.15,0.26,0.2,0.26,0.25,0.3,0.15,0.3,0.21,0.3,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.28,0.11,0.28,0.15,0.27,0.15,0.26,0.2,0.26,0.25,0.3,0.15,0.31,0.21,0.3,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.28,0.11,0.28,0.15,0.27,0.15,0.26,0.2,0.26,0.25,0.3,0.15,0.31,0.21,0.3,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.27,0.11,0.29,0.11,1
0.28,0.11,0.28,0.15,0.27,0.15,0.26,0.2,0.26,0.25,0.3,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.27,0.11,0.29,0.11,1
0.28,0.11,0.29,0.15,0.27,0.15,0.26,0.2,0.26,0.25,0.3,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.27,0.11,0.29,0.11,1
0.28,0.11,0.29,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.27,0.11,0.29,0.11,1
0.28,0.11,0.29,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.28,0.41,0.28,0.1,0.29,0.1,0.27,0.11,0.29,0.11,1
0.28,0.11,0.29,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.28,0.1,0.29,0.1,0.27,0.11,0.29,0.11,1
0.28,0.11,0.29,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.28,0.1,0.29,0.1,0.27,0.11,0.29,0.11,1
0.28,0.11,0.29,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.28,0.1,0.29,0.1,0.27,0.11,0.29,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.28,0.1,0.29,0.1,0.27,0.11,0.29,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.3,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.34,0.26,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.26,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.26,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.26,0.2,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.26,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.26,0.2,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.27,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.26,0.2,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.27,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.28,0.1,0.29,0.1,0.28,0.11,0.29,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.26,0.2,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.27,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.29,0.1,0.29,0.1,0.28,0.11,0.3,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.26,0.21,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.27,0.4,0.29,0.25,0.29,0.34,0.29,0.41,0.29,0.1,0.29,0.1,0.28,0.11,0.3,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.27,0.2,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.27,0.4,0.29,0.25,0.29,0.34,0.29,0.41,0.29,0.1,0.29,0.1,0.28,0.11,0.3,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.27,0.21,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.27,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.29,0.1,0.29,0.1,0.28,0.11,0.3,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.27,0.21,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.27,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.29,0.1,0.29,0.1,0.28,0.11,0.3,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.27,0.21,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.27,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.29,0.1,0.29,0.1,0.28,0.11,0.3,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.27,0.21,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.27,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.29,0.1,0.29,0.1,0.28,0.11,0.3,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.27,0.21,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.27,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.29,0.1,0.29,0.1,0.28,0.11,0.3,0.11,1
0.29,0.11,0.29,0.15,0.27,0.15,0.27,0.21,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.27,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.29,0.1,0.29,0.1,0.28,0.11,0.3,0.11,1
0.29,0.1,0.29,0.15,0.27,0.15,0.27,0.21,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.27,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.29,0.1,0.29,0.1,0.28,0.11,0.3,0.11,1
0.29,0.1,0.29,0.15,0.27,0.15,0.27,0.2,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.27,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.29,0.1,0.29,0.1,0.28,0.11,0.3,0.11,1
0.29,0.1,0.29,0.15,0.27,0.15,0.27,0.2,0.26,0.25,0.31,0.15,0.31,0.21,0.31,0.25,0.27,0.25,0.27,0.33,0.27,0.41,0.29,0.25,0.29,0.34,0.29,0.41,0.29,0.1,0.29,0.1,0.28,0.11,0.3,0.11,1
0.21,0.46,0.31,0.44,0.31,0.41,0.32,0.67,0.29,0.81,0.29,0.46,0.29,0.67,0.26,0.85,0.44,0.63,0.44,0.85,0,0,0.5,0.59,0.49,0.87,0.56,0.74,0,0,0.21,0.44,0,0,0.23,0.39,2
0.21,0.46,0.29,0.44,0.31,0.41,0.32,0.65,0.29,0.81,0.29,0.46,0.29,0.67,0.26,0.87,0.44,0.61,0.44,0.85,0,0,0.5,0.59,0.49,0.87,0.57,0.74,0,0,0.2,0.44,0,0,0.23,0.39,2
0.21,0.48,0.29,0.44,0.29,0.41,0.32,0.65,0.29,0.81,0.28,0.46,0.29,0.67,0.26,0.87,0.44,0.61,0.44,0.85,0,0,0.5,0.57,0.49,0.87,0.59,0.74,0,0,0.2,0.44,0,0,0.22,0.39,2
0.2,0.48,0.29,0.44,0.29,0.41,0.32,0.65,0.29,0.81,0.28,0.46,0.29,0.67,0.26,0.87,0.44,0.61,0.43,0.85,0,0,0.5,0.57,0.49,0.87,0.59,0.74,0,0,0.2,0.44,0,0,0.22,0.41,2
0.2,0.48,0.28,0.44,0.29,0.41,0.32,0.65,0.29,0.81,0.28,0.46,0.28,0.67,0.27,0.87,0.44,0.61,0.43,0.85,0,0,0.5,0.57,0.49,0.87,0.6,0.74,0,0,0.2,0.46,0,0,0.22,0.41,2
0.2,0.48,0.28,0.44,0.29,0.41,0.32,0.65,0.29,0.81,0.27,0.46,0.28,0.7,0.27,0.87,0.44,0.61,0.43,0.85,0,0,0.5,0.57,0.49,0.87,0.61,0.74,0,0,0.2,0.46,0,0,0.22,0.41,2
0.2,0.48,0.28,0.44,0.28,0.41,0.32,0.65,0.29,0.81,0.27,0.46,0.28,0.7,0.27,0.87,0.45,0.61,0.43,0.85,0,0,0.5,0.57,0.49,0.87,0.61,0.74,0,0,0.2,0.46,0,0,0.21,0.41,2
0.2,0.48,0.28,0.44,0.29,0.41,0.32,0.65,0.29,0.81,0.27,0.46,0.28,0.7,0.27,0.87,0.45,0.61,0.43,0.85,0,0,0.5,0.57,0.49,0.87,0.62,0.74,0,0,0.2,0.46,0,0,0.21,0.41,2
0.2,0.48,0.28,0.44,0.29,0.41,0,0,0,0,0.26,0.48,0.28,0.7,0.27,0.87,0.45,0.61,0.43,0.85,0,0,0.5,0.57,0.49,0.87,0.62,0.74,0,0,0.2,0.46,0,0,0.21,0.41,2
0.2,0.5,0.28,0.44,0.29,0.44,0,0,0,0,0.26,0.46,0.28,0.7,0.27,0.87,0.45,0.59,0.44,0.85,0,0,0.5,0.57,0.49,0.87,0.62,0.76,0,0,0.18,0.46,0,0,0.21,0.41,2
0.2,0.5,0.27,0.46,0.28,0.44,0,0,0,0,0.26,0.46,0.28,0.7,0.27,0.87,0.45,0.59,0.44,0.85,0,0,0.5,0.57,0.49,0.87,0.63,0.76,0,0,0.18,0.48,0,0,0.21,0.44,2
0.2,0.5,0.27,0.46,0.28,0.44,0.32,0.65,0.29,0.81,0.26,0.46,0.28,0.7,0.27,0.87,0.45,0.59,0.44,0.83,0,0,0.5,0.54,0.49,0.87,0.63,0.76,0,0,0.18,0.48,0,0,0.21,0.44,2
0.2,0.5,0.27,0.46,0.28,0.44,0.32,0.65,0.29,0.81,0.26,0.48,0.28,0.7,0.27,0.87,0.46,0.59,0.45,0.83,0.57,0.72,0.5,0.54,0.49,0.87,0.63,0.76,0,0,0.18,0.48,0,0,0.21,0.44,2
0.2,0.5,0.27,0.46,0.28,0.44,0.32,0.65,0.29,0.81,0.26,0.48,0.28,0.7,0.27,0.87,0.46,0.59,0.45,0.83,0.59,0.7,0.5,0.54,0.49,0.87,0.63,0.76,0,0,0.18,0.48,0,0,0.21,0.44,2
0.2,0.52,0.27,0.46,0.28,0.44,0,0,0,0,0.26,0.48,0.28,0.7,0.27,0.87,0.48,0.57,0.46,0.81,0.6,0.7,0.49,0.54,0.49,0.85,0.65,0.76,0,0,0.18,0.5,0,0,0.21,0.46,2
0.2,0.52,0.27,0.46,0.28,0.44,0.32,0.65,0.29,0.81,0.26,0.48,0.28,0.7,0.27,0.87,0.5,0.52,0.51,0.76,0.62,0.67,0.49,0.54,0.5,0.87,0.65,0.76,0,0,0.18,0.5,0,0,0.21,0.46,2
0.2,0.52,0.27,0.46,0.28,0.44,0.32,0.65,0.29,0.81,0.24,0.48,0.28,0.7,0.27,0.87,0,0,0,0,0,0,0.49,0.54,0.49,0.85,0.65,0.78,0,0,0.18,0.5,0,0,0.21,0.46,2
0.2,0.52,0.27,0.46,0.28,0.44,0.32,0.65,0.29,0.81,0.24,0.48,0.28,0.7,0.27,0.87,0,0,0,0,0,0,0.49,0.54,0.5,0.85,0.66,0.76,0,0,0.18,0.5,0,0,0.2,0.46,2
0.2,0.52,0.27,0.46,0.28,0.44,0.32,0.65,0.29,0.81,0.24,0.48,0.28,0.7,0.27,0.87,0.5,0.52,0.54,0.76,0.67,0.67,0.49,0.54,0.49,0.85,0.66,0.78,0,0,0.18,0.5,0,0,0.2,0.46,2
0.2,0.52,0.27,0.46,0.29,0.44,0.32,0.65,0.29,0.81,0.24,0.48,0.28,0.7,0.27,0.87,0.5,0.5,0.54,0.76,0.66,0.76,0.49,0.54,0.5,0.87,0,0,0,0,0.18,0.5,0,0,0.2,0.46,2
0.2,0.52,0.27,0.46,0.28,0.44,0.32,0.65,0.29,0.81,0.24,0.48,0.28,0.7,0.27,0.87,0.5,0.5,0.56,0.74,0.71,0.67,0.49,0.54,0.5,0.87,0,0,0,0,0.18,0.5,0,0,0.2,0.46,2
0.2,0.52,0.27,0.46,0.29,0.44,0.32,0.65,0.29,0.81,0.24,0.48,0.28,0.7,0.27,0.87,0.5,0.5,0.57,0.74,0.72,0.7,0.49,0.54,0.5,0.87,0.66,0.78,0,0,0.18,0.5,0,0,0.2,0.46,2
0.2,0.52,0.27,0.46,0.29,0.44,0.32,0.65,0.29,0.81,0.26,0.48,0.28,0.7,0.27,0.87,0.51,0.5,0.57,0.72,0.73,0.7,0.49,0.54,0.5,0.87,0.66,0.78,0,0,0.18,0.5,0,0,0.21,0.46,2
0.2,0.52,0.27,0.46,0.28,0.44,0.32,0.65,0.29,0.81,0.26,0.46,0.28,0.7,0.27,0.87,0.51,0.5,0.59,0.72,0.74,0.7,0.49,0.54,0.5,0.87,0.66,0.78,0,0,0.18,0.5,0,0,0.21,0.46,2
0.4,1.5,0.7,1.31,0,0,0,0,0,0,0.73,0.98,1.1,0.91,0.81,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0.33,1.57,0.33,1.37,0,0,0.4,1.24,2
0.4,1.5,0.73,1.31,0,0,0,0,0,0,0.77,0.98,1.13,0.91,0.84,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0.37,1.5,0.37,1.44,0,0,0.44,1.24,2
0,0,0.95,1.17,0,0,0,0,0,0,0.95,0.98,1.35,0.91,1.02,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,1.31,2
0.7,1.63,0.99,1.17,0,0,0,0,0,0,0.99,0.98,1.39,0.91,1.06,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.59,1.5,0,0,0,0,0,0,2
0,0,1.02,1.17,0,0,0,0,0,0,1.02,0.98,1.43,0.91,1.1,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,1.31,2
0.77,1.57,1.06,1.17,0,0,0,0,0,0,1.06,0.98,1.46,0.91,1.13,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1.44,0,0,0.81,1.31,2
0.81,1.57,1.1,1.17,0,0,0,0,0,0,1.1,0.98,1.5,0.91,1.17,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.73,1.5,0.73,1.5,0,0,0.81,1.24,2
0.55,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.65,0.61,0.63,0.4,0.67,0.66,0.65,2
0.5,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.57,0.56,0.59,0.39,0.61,0.63,0.67,2
0.54,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.61,0.59,0.61,0.4,0.65,0.63,0.65,2
0.52,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.61,0.59,0.61,0.4,0.65,0.63,0.65,2
0.4,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.63,0.44,0.54,0.31,0.7,0.52,0.59,2
0.5,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.52,0.54,0.52,0.37,0.61,0.6,0.63,2
0.48,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.61,0.54,0.59,0.38,0.63,0.62,0.65,2
0.32,0.22,0.28,0.18,0.28,0.18,0.28,0.29,0.28,0.37,0,0,0,0,0,0,0.19,0.23,0.12,0.28,0.06,0.32,0.19,0.26,0,0,0,0,0.33,0.21,0,0,0.32,0.17,0,0,2
0.32,0.22,0.28,0.18,0.28,0.19,0.28,0.29,0.28,0.37,0,0,0,0,0,0,0.19,0.23,0.12,0.28,0.06,0.32,0.19,0.26,0,0,0,0,0.34,0.2,0,0,0.32,0.17,0,0,2
0.32,0.22,0.28,0.18,0.28,0.18,0.28,0.3,0.28,0.37,0,0,0,0,0,0,0.19,0.23,0.12,0.28,0.06,0.32,0.19,0.27,0,0,0,0,0.33,0.21,0,0,0.32,0.17,0,0,2
0.32,0.22,0.28,0.19,0.28,0.19,0.28,0.3,0.28,0.37,0,0,0,0,0,0,0.19,0.23,0.12,0.28,0.06,0.32,0.19,0.27,0.12,0.28,0,0,0.34,0.2,0,0,0.32,0.17,0,0,2
0.32,0.22,0.28,0.19,0.28,0.19,0.28,0.3,0.28,0.37,0.29,0.19,0.28,0.29,0,0,0.19,0.23,0.12,0.28,0.06,0.32,0.19,0.27,0.12,0.28,0,0,0.33,0.21,0,0,0.32,0.18,0,0,2
0.32,0.22,0.28,0.19,0.28,0.19,0.28,0.3,0.28,0.38,0,0,0,0,0,0,0.19,0.23,0.12,0.28,0.06,0.32,0.2,0.27,0.12,0.28,0,0,0.34,0.21,0,0,0.32,0.18,0,0,2
0.32,0.22,0.28,0.19,0.28,0.19,0.27,0.3,0.28,0.38,0.29,0.2,0,0,0,0,0.19,0.23,0.12,0.28,0.06,0.32,0.2,0.27,0,0,0,0,0.34,0.21,0,0,0.32,0.18,0,0,2
0.33,0.22,0.28,0.19,0.28,0.19,0.27,0.3,0.28,0.38,0.29,0.19,0,0,0,0,0.19,0.23,0.12,0.28,0.06,0.32,0,0,0,0,0,0,0.34,0.21,0,0,0.32,0.18,0,0,2
0.33,0.23,0.29,0.2,0.28,0.2,0.27,0.3,0.28,0.38,0,0,0,0,0,0,0.19,0.23,0.12,0.28,0.06,0.32,0,0,0,0,0,0,0.34,0.21,0,0,0.32,0.18,0,0,2
